PRT_ID,AREA,LATITUDE,LONGITUDE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,INT_SQFT,
P02739,Adyar,13.0011774,80.2564957,50,1,1,3,AbNormal,Yes,Others,ELO,No Access,RM,2.5,4.4,3.9,3.58,375172,37517,9379310,916,
P00673,Chrompet,12.951611,80.1461663,24,1,1,3,Family,Yes,House,NoSewr ,No Access,RH,3.6,3.4,3.1,3.37,235484,117742,8410150,1101,
P00341,Anna Nagar,13.0849557,80.2101342,142,1,1,4,AdjLand,Yes,Others,ELO,No Access,RL,4.8,5,2.1,3.77,484782,99442,12430300,1518,
P01586,Adyar,13.0011774,80.2564957,10,1,1,3,Family,Yes,Commercial,ELO,No Access,C,2.8,3.5,3.6,3.34,412169,66838,11139700,1049,
P01631,Karapakkam,12.9190519,80.2300343,120,1,1,2,AbNormal,Yes,House,AllPub,No Access,RL,3.6,2.4,4.1,3.44,290019,88267,6304750,736,
P03787,Adyar,13.0011774,80.2564957,69,1,1,2,Normal Sale,No,House,NoSewr ,Gravel,RL,2.7,4.6,3.3,3.38,320549,88151,8013720,693,
P00169,Anna Nagar,13.0849557,80.2101342,77,2,1,5,Partial,No,Others,NoSeWa,Paved,RL,3.1,3.6,4.5,3.785,495694,80383,13397130,1802,
P01736,Adyar,13.0011774,80.2564957,44,1,1,3,AbNormal,Yes,Commercial,ELO,No Access,C,3.1,3.1,5,4.05,396433,69376,9910835,888,
P09380,Chrompet,12.951611,80.1461663,155,1,1,3,AdjLand,Yes,Others,NoSewr ,No Access,RL,4.6,3.6,5,4.32,247961,38148,9536960,973,
P02754,Karapakkam,12.9190519,80.2300343,41,1,1,2,Partial,Yes,Others,NoSewr ,No Access,C,3.5,2.2,4.4,3.47,141060,79346,4408125,663,
P03544,Chrompet,12.951611,80.1461663,51,1,1,2,Family,Yes,Others,ELO,Paved,RM,4.4,2.9,2.9,3.35,256389,115788,8270600,700,
P08948,Adyar,13.0011774,80.2564957,47,1,1,3,Normal Sale,Yes,Others,AllPub,No Access,RL,4.7,2.6,4.4,4.13,372453,68610,9801395,976,
P04548,KK Nagar,13.0410013,80.1993919,56,4,2,6,Family,Yes,Others,AllPub,Gravel,RL,3.4,3.6,3.4,3.46,443276,221638,13852380,2283,
P03767,KK Nagar,13.0410013,80.1993919,64,1,1,3,Family,Yes,Commercial,NoSeWa,Paved,RH,3.3,3.8,3.5,3.53,508189,254095,12099740,1301,
P01963,Karapakkam,12.9190519,80.2300343,112,1,1,3,Partial,No,Commercial,NoSeWa,Paved,RH,3.5,3.7,4,3.76,308296,154148,9634250,1261,
P04580,KK Nagar,13.0410013,80.1993919,37,4,2,6,Partial,No,Commercial,NoSeWa,Gravel,RM,3.5,4.7,3,3.66,931224,297992,18624480,2365,
P02189,Chrompet,12.951611,80.1461663,49,1,1,3,Family,No,Others,ELO,Paved,RM,3.9,2.5,3.9,3.34,270242,45040,9008060,958,
P09128,Velachery,12.9754605,80.2207047,21,2,1,4,Partial,Yes,House,ELO,Paved,I,4.8,4.8,4,4.56,291926,163135,8586060,1587,
P03830,T Nagar,13.0417591,80.2340761,131,2,1,5,AdjLand,Yes,Commercial,ELO,Paved,RH,5,4.8,4.2,4.59,616010,242004,22000360,1977,
P03923,Chrompet,12.951611,80.1461663,70,1,1,3,AdjLand,No,Others,NoSewr ,Paved,RM,2.8,2.5,2.5,2.59,313249,114858,10441640,1137,
P08479,Chrompet,12.951611,80.1461663,165,1,1,3,Normal Sale,No,Others,NoSeWa,Gravel,RH,3,3.8,3.2,3.38,217708,23326,7775300,865,
P07947,Chrompet,12.951611,80.1461663,103,1,1,3,Partial,Yes,House,NoSeWa,No Access,RM,3.2,4.2,3.3,3.63,258958,46243,9248500,1125,
P04387,Karapakkam,12.9190519,80.2300343,122,2,2,4,AdjLand,No,Commercial,NoSeWa,No Access,C,4.6,2.9,4.4,4.01,371726,212415,10620750,1635,
P07048,KK Nagar,13.0410013,80.1993919,199,4,2,6,Family,No,Others,NoSeWa,Gravel,RM,4.2,3.4,3.3,3.6,534204,106841,13355100,2345,
P00537,Chrompet,12.951611,80.1461663,83,1,1,3,Normal Sale,Yes,House,ELO,Paved,RH,4.8,2.5,3.9,3.61,257081,94263,8569350,1072,
P07860,KK Nagar,13.0410013,80.1993919,2,4,2,6,Family,Yes,Commercial,NoSeWa,Paved,RM,3.9,4,3.8,3.89,628321,215985,19635040,2416,
P07619,Velachery,12.9754605,80.2207047,110,2,1,4,Partial,No,Others,NoSewr ,Paved,I,4.8,4.2,4.8,4.53,277870,101044,8420300,1720,
P06017,Karapakkam,12.9190519,80.2300343,88,1,1,2,Family,Yes,Others,ELO,Paved,I,3.8,2.7,3.1,3.19,228535,99618,5859875,727,
P02385,T Nagar,13.0417591,80.2340761,193,2,1,5,AdjLand,Yes,Others,NoSewr ,Gravel,RL,4.7,3.7,4.4,4.315,626088,208696,16053550,1970,
P05436,Velachery,12.9754605,80.2207047,51,3,2,5,AbNormal,Yes,Others,AllPub,Paved,RM,3.9,4.6,4.2,4.31,430619,147641,12303400,1891,
P02685,Karapakkam,12.9190519,80.2300343,102,1,1,3,Family,Yes,House,AllPub,Paved,A,4,2,4.3,3.52,285108,154950,6198000,1227,
P09041,Chrompet,12.951611,80.1461663,135,2,1,4,Family,Yes,Others,NoSewr ,Paved,RL,2.3,3.7,3.8,3.31,352351,154153,11010960,1253,
P01718,Karapakkam,12.9190519,80.2300343,199,1,1,3,Normal Sale,No,Commercial,NoSewr ,Gravel,RH,3.3,3.1,3.4,3.28,453424,94903,10544750,1278,
P08929,Adyar,13.0011774,80.2564957,190,1,1,2,Family,No,Others,AllPub,No Access,A,4.2,3,2.2,2.96,159076,32751,4678720,692,
P01953,Chrompet,12.951611,80.1461663,200,1,1,3,AdjLand,No,Commercial,AllPub,Paved,RH,3.5,3.8,3.6,3.65,326064,91298,13042550,1186,
P05999,KK Nagar,13.0410013,80.1993919,50,3,2,5,AbNormal,Yes,Others,AllPub,Paved,RM,3.6,2.8,4.5,3.72,608015,240673,12666980,1881,
P01426,Chrompet,12.951611,80.1461663,87,1,1,3,Family,Yes,Others,ELO,Gravel,RM,3,3.1,4.6,3.52,321574,103734,10373360,898,
P09831,Velachery,12.9754605,80.2207047,31,2,1,4,AbNormal,Yes,House,AllPub,Gravel,A,2.3,4.6,3.5,3.7,306505,170281,8514030,1661,
P07236,KK Nagar,13.0410013,80.1993919,150,2,1,4,Partial,No,House,NoSewr ,Paved,RL,3.8,4.7,4.6,4.39,374964,87201,8720100,1536,
P05513,Chrompet,12.951611,80.1461663,155,1,1,2,AdjLand,Yes,Others,NoSeWa,No Access,RH,3.5,4.2,2.9,3.6,237190,86251,7187570,726,
P08804,Adyar,13.0011774,80.2564957,132,1,1,3,Partial,Yes,Commercial,NoSeWa,Paved,C,2.4,3.7,3.1,3.01,383886,10968,10968170,961,
P02124,Karapakkam,12.9190519,80.2300343,100,2,2,4,Normal Sale,Yes,House,AllPub,No Access,RH,4.1,4.5,2.5,3.58,224541,152108,7243250,1356,
P05589,Chrompet,12.951611,80.1461663,40,1,1,3,AdjLand,No,Others,NoSeWa,No Access,RM,2.5,2.4,4.2,2.97,285963,112652,8665540,882,
P02581,Karapakkam,12.9190519,80.2300343,133,2,2,4,AdjLand,Yes,Others,NoSeWa,Paved,C,2.8,4.3,5,4.13,268541,150067,7898250,1558,
P05057,Karapakkam,12.9190519,80.2300343,75,2,2,4,Normal Sale,Yes,House,NoSeWa,No Access,RL,2.4,4,4.4,3.68,330110,125756,7859750,1440,
P06470,Karapakkam,12.9190519,80.2300343,37,1,1,2,AdjLand,Yes,Others,NoSeWa,Paved,I,2,3.8,3.2,3.02,236325,121193,6059625,691,
P01774,Adyar,13.0011774,80.2564957,191,2,2,4,Family,No,House,ELO,Paved,RM,2.5,3.4,2.2,2.53,322706,60507,10084565,1255,
P05825,Chrompet,12.951611,80.1461663,128,1,1,3,AdjLand,Yes,Commercial,AllPub,Paved,RL,2.7,4.2,2.5,3.24,414241,146989,13362600,1009,
P08394,Adyar,13.0011774,80.2564957,81,1,1,3,Family,No,House,ELO,Gravel,A,4.3,3.8,3.6,3.85,267426,41142,6857075,1065,
P08613,Chrompet,12.951611,80.1461663,11,1,1,3,AdjLand,Yes,House,NoSeWa,Paved,RM,3.1,4.9,4.2,4.15,268804,49779,9955700,1065,
P05805,Karapakkam,12.9190519,80.2300343,3,1,1,2,Partial,Yes,House,NoSewr ,No Access,C,4.8,3.3,2.8,3.55,190350,57105,3807000,694,
P03757,Chrompet,12.951611,80.1461663,88,1,1,3,AbNormal,No,House,AllPub,Paved,RM,2.2,3.1,3.4,2.92,225513,27062,9020500,1045,
P06323,Karapakkam,12.9190519,80.2300343,175,1,1,2,Normal Sale,Yes,House,NoSewr ,No Access,RH,4,2.5,2.6,2.99,242000,44000,5500000,730,
P09875,Velachery,12.9754605,80.2207047,22,3,2,5,Family,No,Others,AllPub,Paved,C,4,3.2,2.8,3.28,310203,180952,8616750,1871,
P08821,Chrompet,12.951611,80.1461663,56,1,1,3,AdjLand,Yes,House,AllPub,Paved,RL,2,3.7,2.8,2.92,236898,85283,9475900,994,
P01341,Anna Nagar,13.0849557,80.2101342,198,1,1,4,AdjLand,No,House,ELO,No Access,RH,4.4,3.6,2.5,3.44,294779,76424,10917740,1754,
P06000,KK Nagar,13.0410013,80.1993919,189,4,2,6,Family,Yes,House,NoSewr ,Gravel,RL,3.4,3.1,4.4,3.71,609839,256132,12196780,2224,
P04779,Karapakkam,12.9190519,80.2300343,66,1,1,2,Normal Sale,No,Others,NoSewr ,No Access,A,3.9,3.4,4.9,4.15,171696,46501,3577000,836,
P05754,Karapakkam,12.9190519,80.2300343,137,2,2,4,Family,No,Commercial,AllPub,No Access,RM,4.2,4,3,3.66,473817,187323,11019000,1399,
P09684,Velachery,12.9754605,80.2207047,126,3,2,5,AbNormal,Yes,House,ELO,Gravel,RH,3.3,3,3.7,3.29,392615,78523,11217570,1950,
P00810,Anna Nagar,13.0849557,80.2101342,2,1,1,4,AbNormal,Yes,Others,NoSeWa,Gravel,RL,3.4,2,3.5,3.09,391124,156449,13037450,1519,
P08203,Anna Nagar,13.0849557,80.2101342,4,1,1,4,Partial,Yes,Others,NoSewr ,No Access,RL,2.5,2.3,4.4,3.21,400919,133640,12149050,1605,
P08478,Chrompet,12.951611,80.1461663,81,2,1,4,AbNormal,No,Commercial,AllPub,Paved,RL,2.6,3.6,3.2,3.18,395059,98765,14109250,1230,
P03102,Karapakkam,12.9190519,80.2300343,70,1,1,2,Normal Sale,Yes,Commercial,AllPub,No Access,RL,2.9,4.8,3.9,3.87,334778,96714,7439500,584,
P05985,Velachery,12.9754605,80.2207047,57,2,1,4,Normal Sale,No,Commercial,NoSewr ,Paved,RL,3.1,3.2,4,3.42,411610,212444,13277730,1590,
P09860,Velachery,12.9754605,80.2207047,87,2,1,4,Family,No,Others,NoSeWa,No Access,RM,4.6,2,3.3,3.04,325789,111990,10180900,1734,
P08544,Chrompet,12.951611,80.1461663,119,1,1,2,Normal Sale,No,Commercial,NoSewr ,Gravel,RL,3,2.7,2,2.58,283533,43620,10905100,786,
P01113,Chrompet,12.951611,80.1461663,52,1,1,2,Partial,No,Commercial,AllPub,Paved,RH,4.3,2.2,3.6,3.25,263922,42568,8513600,701,
P09061,Adyar,13.0011774,80.2564957,149,1,1,2,AdjLand,Yes,Others,NoSewr ,No Access,RL,4.2,2.9,3.9,3.79,332985,110995,8538070,783,
P00869,Anna Nagar,13.0849557,80.2101342,128,1,1,4,Partial,No,Others,NoSeWa,Paved,RL,3.7,3.5,2.4,3.13,356719,242059,12739970,1739,
P06877,Chrompet,12.951611,80.1461663,38,1,1,3,AbNormal,No,House,NoSewr ,Gravel,RL,2.2,3.2,3.2,2.9,265248,61891,8841600,1127,
P07693,Chrompet,12.951611,80.1461663,61,1,1,3,Normal Sale,No,Commercial,AllPub,No Access,RH,4.3,4.6,3.6,4.21,274871,40722,10180400,919,
P08583,Chrompet,12.951611,80.1461663,120,1,1,3,AbNormal,No,Others,NoSewr ,Paved,RL,4.4,5,2.8,4.16,276408,25913,8637740,902,
P04377,Adyar,13.0011774,80.2564957,10,1,1,3,AdjLand,Yes,Commercial,AllPub,No Access,RH,2.7,4.3,3.1,3.22,425503,167962,11197455,838,
P00500,Chrompet,12.951611,80.1461663,174,1,1,3,Normal Sale,No,Commercial,AllPub,No Access,RM,4,5,4.6,4.58,322097,61942,12388350,1026,
P02320,Karapakkam,12.9190519,80.2300343,84,2,2,4,Partial,Yes,House,NoSewr ,Gravel,I,4.1,4.2,4,4.09,319963,133938,7441000,1346,
P07463,KK Nagar,13.0410013,80.1993919,191,2,1,4,AdjLand,No,Others,NoSeWa,Paved,RM,2.2,2.5,4.2,3.09,339467,109505,10950540,1764,
P01095,Chrompet,12.951611,80.1461663,9,1,1,3,Partial,Yes,Commercial,NoSeWa,Paved,RL,4.8,2.7,3.1,3.45,306133,90706,11338250,825,
P03277,Velachery,12.9754605,80.2207047,147,2,1,4,Normal Sale,Yes,House,NoSewr ,Paved,RM,4.8,2.9,2.5,3.26,365067,225483,10737270,1542,
P03173,KK Nagar,13.0410013,80.1993919,20,3,2,5,Family,No,Others,AllPub,Gravel,RL,3.9,2.4,3.2,3.17,436430,212620,11190500,1869,
P08450,Adyar,13.0011774,80.2564957,0,2,2,4,Family,No,House,NoSeWa,No Access,C,2.7,2.4,4.4,3.49,250240,27804,6951120,1291,
P05829,Karapakkam,12.9190519,80.2300343,7,1,1,3,Normal Sale,Yes,Others,NoSeWa,Gravel,A,4.9,3.1,4.7,4.28,242004,73164,5628000,950,
P05378,Karapakkam,12.9190519,80.2300343,130,1,1,2,Normal Sale,Yes,Commercial,ELO,Paved,RL,4.6,2.6,4.9,4.12,344736,131328,8208000,680,
P01993,Anna Nagar,13.0849557,80.2101342,188,1,1,4,Family,Yes,Others,NoSeWa,Gravel,RH,4,4,4.2,4.08,333138,102504,12812990,1579,
P09530,Chrompet,12.951611,80.1461663,42,1,1,3,AbNormal,Yes,Others,NoSewr ,No Access,RL,4.5,3.2,4.5,3.98,298688,81460,9051140,1047,
P05891,Anna Nagar,13.0849557,80.2101342,36,1,1,4,Normal Sale,Yes,Commercial,ELO,No Access,RL,3.3,2.5,3.2,3.06,467030,186812,18681200,1660,
P01490,Chrompet,12.951611,80.1461663,46,1,1,3,Partial,Yes,Others,AllPub,Gravel,RL,2.1,2.4,2.7,2.4,267393,27661,9220450,835,
P04060,Anna Nagar,13.0849557,80.2101342,121,2,1,5,AdjLand,No,House,NoSewr ,No Access,RM,3.5,4.8,4.5,4.225,346233,119850,13316650,1883,
P03686,Adyar,13.0011774,80.2564957,5,1,1,3,Family,Yes,House,ELO,Paved,RM,3.6,2.9,3.4,3.36,361431,10040,10039740,1109,
P03727,Adyar,13.0011774,80.2564957,26,1,1,3,AbNormal,Yes,Others,AllPub,No Access,I,2,2.8,2.7,2.51,281925,112770,8055010,995,
P01829,Velachery,12.9754605,80.2207047,142,2,1,4,AdjLand,Yes,Others,NoSewr ,Paved,RM,3.5,3.5,2.6,3.23,397258,132419,12038110,1747,
P08856,Anna Nagar,13.0849557,80.2101342,191,1,1,4,AbNormal,Yes,House,AllPub,Gravel,RH,4.9,4.9,4.2,4.62,479428,59929,11985700,1529,
P06621,Karapakkam,12.9190519,80.2300343,30,1,1,3,Family,Yes,Others,NoSeWa,Paved,RM,4,3.6,4.3,4,400584,191947,8345500,1034,
P05154,KK Nagar,13.0410013,80.1993919,84,1,1,3,Partial,No,Commercial,NoSewr ,Paved,RL,3.7,4.1,2.5,3.34,406322,158014,11286720,1302,
P04180,Karapakkam,12.9190519,80.2300343,143,1,1,2,AbNormal,Yes,Commercial,NoSeWa,Paved,C,3.3,3.1,4.8,3.84,290444,114827,6754500,654,
P07310,Chrompet,12.951611,80.1461663,41,1,1,3,AdjLand,Yes,Commercial,AllPub,Gravel,RH,2.7,3.2,2.2,2.75,397371,198686,13245700,1020,
P04830,Karapakkam,12.9190519,80.2300343,145,1,1,2,AbNormal,No,Commercial,NoSewr ,No Access,RM,4.7,2.1,3.7,3.52,254251,58673,6519250,506,
P00416,T Nagar,13.0417591,80.2340761,10,2,1,5,Partial,Yes,House,AllPub,Gravel,RL,2.3,5,3.9,3.695,391617,167836,13986310,1955,
P06519,Karapakkam,12.9190519,80.2300343,160,2,2,4,Partial,No,Commercial,NoSeWa,Paved,RL,4.8,4.4,4.6,4.6,392600,171763,12268750,1653,
P06932,Velachery,12.9754605,80.2207047,77,3,2,5,Partial,Yes,House,NoSewr ,Paved,RM,4.8,3.4,3.8,3.87,364661,221007,11050340,1820,
P09742,Velachery,12.9754605,80.2207047,63,2,1,4,Family,Yes,Commercial,NoSeWa,No Access,C,4.2,4.3,2.3,3.68,433275,96283,12035430,1508,
P04974,Karapakkam,12.9190519,80.2300343,111,1,1,3,AbNormal,No,Commercial,AllPub,Paved,C,3.4,2.7,2.3,2.75,421813,107697,8974750,1292,
P07255,Anna Nagar,13.0849557,80.2101342,160,2,1,5,Normal Sale,No,Commercial,ELO,Gravel,RL,2.9,2.5,3.6,3.08,657450,106040,21208080,1922,
P02465,Karapakkam,12.9190519,80.2300343,165,1,1,2,AdjLand,No,Others,NoSewr ,No Access,C,3.5,3.5,4.6,3.94,149274,98206,3928250,584,
P01074,Anna Nagar,13.0849557,80.2101342,153,2,1,5,AdjLand,Yes,House,NoSewr ,Gravel,RH,4,3.6,2.6,3.34,472718,152938,13903480,1839,
P09836,Velachery,12.9754605,80.2207047,166,3,2,5,Normal Sale,No,House,AllPub,No Access,RM,4.3,2.3,3,3.01,316824,89107,9900740,1879,
P03211,Karapakkam,12.9190519,80.2300343,70,1,1,3,Family,No,Others,NoSewr ,No Access,RM,3.4,2.8,2.8,2.98,249190,65962,7329125,1199,
P06294,Chrompet,12.951611,80.1461663,102,1,1,3,Normal Sale,Yes,House,NoSewr ,Gravel,RM,2.1,2.3,4,2.75,287561,110601,11060050,1181,
P00016,Chrompet,12.951611,80.1461663,86,1,1,3,Normal Sale,No,Others,NoSeWa,No Access,RM,3.6,4.4,2.5,3.59,263528,63610,9087160,1068,
P05255,Velachery,12.9754605,80.2207047,92,2,1,4,AbNormal,Yes,Others,NoSeWa,Gravel,RM,2.5,4.4,3.1,3.54,360782,252547,12026070,1686,
P06310,KK Nagar,13.0410013,80.1993919,84,4,2,6,AdjLand,Yes,Others,AllPub,Gravel,RH,4.1,3.4,4.1,3.89,447066,216759,13547460,2242,
P05755,Chrompet,12.951611,80.1461663,112,2,1,4,AbNormal,No,House,ELO,Gravel,RL,3.8,3.4,2.5,3.25,296823,143624,9574950,1259,
P07536,T Nagar,13.0417591,80.2340761,118,2,1,5,AdjLand,Yes,Others,ELO,No Access,RH,2.1,4.7,3,3.155,367560,231426,13613320,1843,
P08305,T Nagar,13.0417591,80.2340761,59,2,1,5,Family,Yes,Others,NoSewr ,Paved,RH,2.9,4.8,4.1,3.915,477871,260657,14480950,1924,
P05563,Chrompet,12.951611,80.1461663,73,1,1,3,Normal Sale,No,Commercial,ELO,Gravel,RH,4.5,4.9,3.3,4.3,379490,63248,12649650,1144,
P04468,Karapakkam,12.9190519,80.2300343,127,1,1,2,Normal Sale,Yes,Commercial,NoSewr ,Paved,RL,3.4,3.2,2.4,2.94,230685,69206,7689500,542,
P03301,Anna Nagar,13.0849557,80.2101342,103,1,1,4,Normal Sale,No,House,AllPub,No Access,RM,3.4,3.2,2.8,3.11,391136,97784,10864880,1515,
P02743,Adyar,13.0011774,80.2564957,174,1,1,2,Partial,No,Commercial,ELO,Gravel,RL,4.7,4.2,3.5,4,348618,9684,9683840,630,
P09943,Velachery,12.9754605,80.2207047,182,2,1,4,Normal Sale,No,House,AllPub,Gravel,RM,4.6,4.3,2.6,3.87,416384,85412,10676510,1671,
P05137,Karapakkam,12.9190519,80.2300343,18,1,1,3,Family,No,House,NoSeWa,Gravel,I,3.3,2.8,4.9,3.79,291168,78858,6066000,1047,
P00881,Anna Nagar,13.0849557,80.2101342,87,1,1,4,Family,Yes,Commercial,NoSeWa,No Access,RH,4.8,2.2,3.9,3.79,646446,209658,17471500,1595,
P07816,Adyar,13.0011774,80.2564957,62,2,2,4,Normal Sale,No,Others,ELO,No Access,C,2,4.6,2.3,2.67,283058,105136,8087365,1299,
P07976,Anna Nagar,13.0849557,80.2101342,27,1,1,4,Family,Yes,Others,ELO,Gravel,RH,3.8,3.5,4.5,4.005,513516,192568,12837890,1626,
P05456,Karapakkam,12.9190519,80.2300343,80,1,1,2,AbNormal,No,House,AllPub,Gravel,C,3.4,3.6,3.4,3.46,191454,95727,5038250,801,
P06687,Chrompet,12.951611,80.1461663,6,1,1,3,Partial,Yes,Commercial,NoSewr ,Paved,RH,4.5,4.5,2.7,3.96,406081,183392,13099400,1089,
P01386,Anna Nagar,13.0849557,80.2101342,54,2,1,5,Family,No,House,ELO,No Access,RH,2.5,2.4,3.1,2.715,335700,185214,11575870,1955,
P03997,KK Nagar,13.0410013,80.1993919,91,2,1,4,AbNormal,No,Commercial,NoSewr ,Paved,RH,3.1,3.5,2.8,3.1,526583,283545,13502140,1708,
P09489,T Nagar,13.0417591,80.2340761,19,1,1,4,Normal Sale,Yes,Others,NoSeWa,Paved,RL,4.4,2.2,3.6,3.49,550743,70608,14121610,1697,
P09143,T Nagar,13.0417591,80.2340761,8,2,1,5,AbNormal,No,House,NoSeWa,Paved,RH,4.5,5,2.1,3.545,505728,101146,12643190,1975,
P07427,Velachery,12.9754605,80.2207047,168,3,2,5,Family,Yes,House,AllPub,Paved,RM,2.1,2.8,3.6,2.87,407993,215329,11333130,1966,
P05983,Anna Nagar,13.0849557,80.2101342,164,1,1,4,AdjLand,No,Others,AllPub,Paved,RL,3.5,4.2,4.3,3.995,532771,84122,14020280,1791,
P09506,Velachery,12.9754605,80.2207047,66,3,2,5,Family,Yes,Commercial,NoSewr ,Paved,I,3.7,4.5,3.4,3.97,491376,206061,15850840,1890,
P05641,Karapakkam,12.9190519,80.2300343,152,1,1,3,AbNormal,No,House,ELO,Paved,A,3.4,2.5,4.4,3.53,143976,62260,3891250,967,
P00418,Anna Nagar,13.0849557,80.2101342,99,1,1,4,Family,No,Others,NoSewr ,Gravel,RM,4.3,3.9,2.7,3.56,366782,84642,14106990,1711,
P02718,KK Nagar,13.0410013,80.1993919,62,2,1,4,AdjLand,No,Others,NoSeWa,Gravel,RM,3.9,4.1,2.2,3.28,379707,141034,10848760,1583,
P02207,Adyar,13.0011774,80.2564957,77,2,2,4,AbNormal,Yes,House,NoSeWa,Paved,RL,4.8,4.8,3.8,4.3,418725,139575,10736530,1274,
P03691,Karapakkam,12.9190519,80.2300343,158,2,2,4,Family,No,House,AllPub,Gravel,I,3.7,3,4.4,3.77,314136,60154,6683750,1356,
P02292,Chrompet,12.951611,80.1461663,166,1,1,3,AdjLand,Yes,House,NoSeWa,No Access,RL,2.4,2.8,4.1,3.07,224235,26908,8969400,1144,
P02961,Chrompet,12.951611,80.1461663,49,1,1,3,Family,No,Others,ELO,No Access,RM,4,4.5,2.3,3.69,300872,27352,9117330,1129,
P08587,Adyar,13.0011774,80.2564957,86,1,1,2,AbNormal,Yes,Commercial,ELO,No Access,I,4.6,3.9,2.4,3.36,273986,18266,9132865,695,
P04740,Chrompet,12.951611,80.1461663,108,1,1,3,AbNormal,Yes,House,AllPub,No Access,RL,4.2,4.7,4,4.34,208146,141539,8325850,867,
P08126,KK Nagar,13.0410013,80.1993919,35,2,1,4,AbNormal,No,House,AllPub,Gravel,RL,2,2.9,3.1,2.71,311281,128174,9155320,1501,
P02606,Velachery,12.9754605,80.2207047,72,3,2,5,Partial,Yes,Others,ELO,No Access,RM,3.8,3.8,3.4,3.68,383008,81244,11606300,1896,
P02611,Karapakkam,12.9190519,80.2300343,46,2,2,4,Family,No,House,NoSewr ,No Access,C,4.7,2.7,2,3.02,213096,54640,5464000,1449,
P09066,Anna Nagar,13.0849557,80.2101342,168,1,1,4,AbNormal,No,Others,NoSeWa,No Access,RH,3.9,2.5,4.9,3.95,298165,178899,11926600,1700,
P09914,Velachery,12.9754605,80.2207047,2,3,2,5,Partial,No,House,AllPub,No Access,RH,2.9,4.4,2.4,3.43,286079,121367,8669050,1829,
P00367,Chrompet,12.951611,80.1461663,4,1,1,3,AbNormal,Yes,Others,NoSewr ,Paved,RL,4.6,4.8,2.5,4.05,287990,154280,10285360,1178,
P06911,KK Nagar,13.0410013,80.1993919,118,2,1,4,Family,No,House,AllPub,Paved,RM,2.8,2.5,2.9,2.75,322466,128986,9213320,1460,
P04927,Anna Nagar,13.0849557,80.2101342,83,2,1,5,Partial,Yes,House,NoSeWa,Paved,RM,3.1,2.4,5,3.685,399255,106468,13308490,1807,
P01465,Adyar,13.0011774,80.2564957,193,1,1,3,Partial,Yes,Commercial,ELO,Gravel,I,2.6,5,2.8,3.18,484314,65448,13089560,1103,
P07042,Chrompet,12.951611,80.1461663,195,1,1,3,Normal Sale,No,House,NoSewr ,Gravel,RL,3.3,2.4,4.9,3.42,241118,34445,8611350,992,
P03869,Adyar,13.0011774,80.2564957,114,2,2,4,Normal Sale,No,House,AllPub,Paved,RL,2.9,3.6,2.2,2.69,388148,119430,9952510,1268,
P01112,Anna Nagar,13.0849557,80.2101342,101,2,1,5,AbNormal,No,House,NoSeWa,No Access,RH,2.3,4.9,4.1,3.67,310636,195586,11505040,1890,
P03405,Karapakkam,12.9190519,80.2300343,163,1,1,2,Family,No,House,NoSewr ,Gravel,I,3.5,2.6,3.8,3.35,225984,66768,5136000,670,
P01663,Karapakkam,12.9190519,80.2300343,159,1,1,3,Partial,Yes,House,NoSeWa,Gravel,I,4.5,4.7,2.3,3.68,318888,88992,7416000,1236,
P05366,Karapakkam,12.9190519,80.2300343,22,1,1,3,AbNormal,No,House,NoSewr ,Paved,I,3.6,4.6,4.4,4.22,188511,72972,6081000,1256,
P08415,Chrompet,12.951611,80.1461663,60,1,1,3,Family,Yes,Commercial,ELO,Gravel,RM,2.9,4.5,2.7,3.48,475273,144022,14402200,1071,
P00334,Chrompet,12.951611,80.1461663,87,2,1,4,AbNormal,Yes,Others,ELO,Gravel,RM,3.2,2.5,4.7,3.37,379641,154229,11863790,1217,
P06348,Karapakkam,12.9190519,80.2300343,146,2,2,4,AbNormal,Yes,House,ELO,Gravel,A,2.3,2,2.6,2.33,237915,174938,6997500,1488,
P05687,KK Nagar,13.0410013,80.1993919,85,3,2,5,Partial,Yes,Commercial,NoSeWa,Paved,RL,4.5,3.8,4.7,4.37,810693,310478,17248780,2162,
P08429,Velachery,12.9754605,80.2207047,15,2,1,4,AdjLand,Yes,Commercial,ELO,Gravel,A,4.8,4,3.6,4.08,540729,243328,13518220,1623,
P00903,Anna Nagar,13.0849557,80.2101342,135,1,1,4,AbNormal,No,Commercial,ELO,Paved,RM,2.4,4,2,2.64,555963,340751,17934280,1585,
P02871,KK Nagar,13.0410013,80.1993919,4,4,2,6,Normal Sale,No,House,AllPub,Gravel,RM,2.8,3.1,4.2,3.45,487323,255845,12183080,2237,
P01627,Karapakkam,12.9190519,80.2300343,100,2,2,4,AdjLand,No,House,NoSeWa,No Access,RM,3.6,3.2,2.8,3.16,307170,204780,8532500,1662,
P03975,Adyar,13.0011774,80.2564957,44,1,1,3,Family,No,Commercial,NoSeWa,No Access,RM,4.4,2.1,3.1,3.29,422762,21138,10569040,819,
